Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744709277.298231,2025-04-15 19:27:57,211.563,92.422
1744709279.3494902,2025-04-15 19:27:59,211.047,92.453
1744709281.3986657,2025-04-15 19:28:01,210.562,92.438
1744709283.447318,2025-04-15 19:28:03,210.141,92.469
1744709285.4974098,2025-04-15 19:28:05,209.688,92.5
1744709287.5464804,2025-04-15 19:28:07,209.188,92.531
1744709289.5953016,2025-04-15 19:28:09,208.609,92.562
1744709291.646875,2025-04-15 19:28:11,208.203,92.594
1744709293.6946955,2025-04-15 19:28:13,207.812,92.609
1744709295.7434518,2025-04-15 19:28:15,207.438,92.656
1744709297.7953389,2025-04-15 19:28:17,207.125,92.641
1744709299.8441079,2025-04-15 19:28:19,206.719,92.672
1744709301.893248,2025-04-15 19:28:21,206.312,92.703
1744709303.9451294,2025-04-15 19:28:23,206.031,92.734
1744709305.9939234,2025-04-15 19:28:25,205.844,92.766
1744709308.0429518,2025-04-15 19:28:28,205.578,92.781
1744709310.0919375,2025-04-15 19:28:30,205.359,92.812
1744709312.1405034,2025-04-15 19:28:32,205.109,92.859
1744709314.1894734,2025-04-15 19:28:34,204.969,92.859
1744709316.2382946,2025-04-15 19:28:36,204.812,92.891
1744709318.2871175,2025-04-15 19:28:38,204.625,92.875
1744709320.336219,2025-04-15 19:28:40,204.5,92.891
1744709322.385284,2025-04-15 19:28:42,204.375,92.875
1744709324.4341195,2025-04-15 19:28:44,204.312,92.891
1744709326.4842176,2025-04-15 19:28:46,204.25,92.922
1744709328.5327141,2025-04-15 19:28:48,204.141,92.953
1744709330.581446,2025-04-15 19:28:50,204.047,92.938
1744709332.6320174,2025-04-15 19:28:52,203.969,92.891
1744709334.6799076,2025-04-15 19:28:54,203.844,92.891
1744709336.7285092,2025-04-15 19:28:56,203.75,92.922
1744709338.7812097,2025-04-15 19:28:58,203.594,92.906
1744709340.830077,2025-04-15 19:29:00,203.5,92.875
1744709342.8789108,2025-04-15 19:29:02,203.391,92.922
1744709344.9307451,2025-04-15 19:29:04,203.328,92.906
1744709346.9795096,2025-04-15 19:29:06,203.281,92.891
1744709349.028585,2025-04-15 19:29:09,203.344,92.875
1744709351.0773993,2025-04-15 19:29:11,203.359,92.859
1744709353.1263146,2025-04-15 19:29:13,203.453,92.891
1744709355.1753294,2025-04-15 19:29:15,203.484,92.906
1744709357.2241762,2025-04-15 19:29:17,203.562,92.922
1744709359.273099,2025-04-15 19:29:19,203.641,92.969
1744709361.3221095,2025-04-15 19:29:21,203.703,93.0
1744709363.370968,2025-04-15 19:29:23,203.828,93.016
1744709365.419557,2025-04-15 19:29:25,203.859,93.078
1744709367.4695969,2025-04-15 19:29:27,203.969,93.109
1744709369.5185852,2025-04-15 19:29:29,204.062,93.094
1744709371.567386,2025-04-15 19:29:31,204.188,93.125
1744709373.6193252,2025-04-15 19:29:33,204.344,93.156
1744709375.6681795,2025-04-15 19:29:35,204.484,93.203
1744709377.717271,2025-04-15 19:29:37,204.625,93.234
1744709379.7695124,2025-04-15 19:29:39,204.781,93.312
1744709381.818294,2025-04-15 19:29:41,204.922,93.344
1744709383.8671918,2025-04-15 19:29:43,205.0,93.391
1744709385.9191606,2025-04-15 19:29:45,205.172,93.438
1744709387.9679444,2025-04-15 19:29:47,205.266,93.469
1744709390.0170121,2025-04-15 19:29:50,205.375,93.484
1744709392.0659895,2025-04-15 19:29:52,205.562,93.5
1744709394.114671,2025-04-15 19:29:54,205.672,93.5
1744709396.1637647,2025-04-15 19:29:56,205.812,93.531
1744709398.2124667,2025-04-15 19:29:58,205.953,93.562
1744709400.2613735,2025-04-15 19:30:00,206.125,93.594
1744709402.3103719,2025-04-15 19:30:02,206.266,93.609
1744709404.3592267,2025-04-15 19:30:04,206.359,93.656
1744709406.4081013,2025-04-15 19:30:06,206.516,93.672
